election_id,prov_code,ed_id,ed_name,Bloc,Con,Grn,Lib,NDP,Other,1st,2nd,3rd
42,QC,24058,"Portneuf--Jacques-Cartier",6665,27290,1096,13322,13686,,Con,NDP,Lib
42,QC,24059,"Québec",10153,11737,1570,15566,14566,275,Lib,NDP,Con
42,QC,24060,"Repentigny",22618,7053,1242,17798,15167,1333,Bloc,Lib,NDP
42,QC,24061,"Richmond--Arthabaska",10068,18505,984,14463,14213,384,Con,Lib,NDP
42,QC,24062,"Rivière-des-Mille-Îles",14755,6099,1136,18787,17111,158,Lib,NDP,Bloc
42,QC,24063,"Rivière-du-Nord",18157,4793,1436,14933,17077,261,Bloc,NDP,Lib
42,QC,24064,"Rosemont--La Petite-Patrie",12283,2510,1783,12068,28672,1019,NDP,Bloc,Lib
42,QC,24065,"Marc-Aurèle-Fortin",11820,6498,1057,22323,12827,,Lib,NDP,Bloc
42,QC,24066,"Saint-Hyacinthe--Bagot",13200,9098,1243,14980,15578,270,NDP,Lib,Bloc
42,QC,24067,"Saint-Jean",14979,6549,1281,20022,17555,,Lib,NDP,Bloc
42,QC,24068,"Saint-Laurent",1879,7867,977,24832,4646,129,Lib,Con,NDP
42,QC,24069,"Saint-Léonard--Saint-Michel",3204,4957,805,28826,6611,128,Lib,NDP,Con
42,QC,24070,"Saint-Maurice--Champlain",11295,9592,1144,24475,12245,196,Lib,NDP,Bloc
42,QC,24071,"Salaberry--Suroît",17452,6132,867,17955,18726,403,NDP,Lib,Bloc
42,QC,24072,"Shefford",13092,7529,1397,22957,13945,,Lib,NDP,Bloc
42,QC,24073,"Sherbrooke",11717,5391,1143,17071,21410,568,NDP,Lib,Bloc
42,QC,24074,"Vaudreuil--Soulanges",9858,9048,1445,30550,14627,,Lib,NDP,Bloc
42,QC,24075,"Terrebonne",19238,6615,1016,16316,14928,171,Bloc,Lib,NDP
42,QC,24076,"Trois-Rivières",10249,11231,1032,18224,19193,360,NDP,Lib,Con
42,QC,24077,"Ville-Marie--Le Sud-Ouest--Île-des-Soeurs",4307,5948,2398,25491,11757,263,Lib,NDP,Con
42,QC,24078,"Vimy",9068,7262,1280,25082,11391,260,Lib,NDP,Bloc
42,SK,47001,"Battlefords--Lloydminster",,20547,575,5550,5930,1076,Con,NDP,Lib
42,SK,47002,"Cypress Hills--Grasslands",,25050,993,5381,4783,,Con,Lib,NDP
42,SK,47003,"Desnethé--Missinippi--Churchill River",,9105,552,10237,10319,,NDP,Lib,Con
42,SK,47004,"Carlton Trail--Eagle Creek",,26004,902,5774,7499,,Con,NDP,Lib
42,SK,47005,"Moose Jaw--Lake Centre--Lanigan",,23273,961,7545,9978,208,Con,NDP,Lib
42,SK,47006,"Prince Albert",,19673,761,7832,11244,,Con,NDP,Lib
42,SK,47007,"Regina--Lewvan",,16711,839,13143,16843,298,NDP,Con,Lib
42,SK,47008,"Regina--Qu'Appelle",,16486,852,8401,11144,,Con,NDP,Lib
42,SK,47009,"Regina--Wascana",,12931,878,23552,5362,,Lib,Con,NDP
42,SK,47010,"Saskatoon--Grasswood",,19166,846,12165,13909,,Con,NDP,Lib
42,SK,47011,"Saskatoon--University",,18592,686,11287,14115,93,Con,NDP,Lib
42,SK,47012,"Saskatoon West",,12401,658,9234,14921,501,NDP,Con,Lib
42,SK,47013,"Souris--Moose Mountain",,26315,994,5076,5131,,Con,NDP,Lib
42,SK,47014,"Yorkton--Melville",,21683,1030,6504,7396,,Con,NDP,Lib
42,YK,60001,"Yukon",,4928,533,10887,3943,,Lib,Con,NDP
