election_id,prov_code,ed_id,ed_name,Con,Lib,Other,PC,1st,2nd,3rd
8,ON,107,"ONTARIO NORTH",,,2327,2328,PC,Other,Con
8,ON,108,"ONTARIO SOUTH",2021,2165,,,Lib,Con,Other
8,ON,109,"ONTARIO WEST",1093,1832,,,Lib,Con,Other
8,ON,110,"OTTAWA (CITY OF)-1",2654,2942,,,Lib,Con,Other
8,ON,111,"OTTAWA (CITY OF)-2",2751,3333,2100,,Lib,Con,Other
8,ON,112,"OXFORD NORTH",1010,2811,,,Lib,Con,Other
8,ON,113,"OXFORD SOUTH",1597,2347,,,Lib,Con,Other
8,ON,114,"PEEL",1425,1891,,,Lib,Con,Other
8,ON,115,"PERTH NORTH",2916,2870,,,Con,Lib,Other
8,ON,116,"PERTH SOUTH",1851,2069,551,,Lib,Con,Other
8,ON,117,"PETERBOROUGH EAST",1738,,2353,,Other,Con,Lib
8,ON,118,"PETERBOROUGH WEST",1485,1166,622,,Con,Lib,Other
8,ON,119,"PRESCOTT",902,1334,996,,Lib,Other,Con
8,ON,120,"PRINCE EDWARD",1967,,2188,,Other,Con,Lib
8,ON,121,"RENFREW NORTH",1837,1900,,,Lib,Con,Other
8,ON,122,"RENFREW SOUTH",,,3270,,Other,Con,Lib
8,ON,123,"RUSSELL",1380,2983,1093,,Lib,Con,Other
8,ON,124,"SIMCOE EAST",2775,2529,1197,,Con,Lib,Other
8,ON,125,"SIMCOE NORTH",875,1410,2517,,Other,Lib,Con
8,ON,126,"SIMCOE SOUTH",2146,,1620,,Con,Other,Lib
8,ON,127,"TORONTO CENTRE",2154,2394,,,Lib,Con,Other
8,ON,128,"TORONTO EAST",3012,,4631,,Other,Con,Lib
8,ON,129,"VICTORIA NORTH",,1464,338,1715,PC,Lib,Other
8,ON,130,"VICTORIA SOUTH",1989,2051,,,Lib,Con,Other
8,ON,131,"WATERLOO NORTH",2706,2397,,,Con,Lib,Other
8,ON,132,"WATERLOO SOUTH",2454,2543,,,Lib,Con,Other
8,ON,133,"WELLAND",2705,2536,,,Con,Lib,Other
8,ON,134,"WELLINGTON CENTRE",1295,1917,1351,,Lib,Other,Con
8,ON,135,"WELLINGTON NORTH",2550,2712,,,Lib,Con,Other
8,ON,136,"WELLINGTON SOUTH",2578,2440,,,Con,Lib,Other
8,ON,137,"WENTWORTH NORTH AND BRANT",703,1824,,,Lib,Con,Other
8,ON,138,"WENTWORTH SOUTH",2486,2673,,,Lib,Con,Other
8,ON,139,"WEST TORONTO-1",5147,4225,,,Con,Lib,Other
8,ON,140,"WEST TORONTO-2",5370,4734,,,Con,Lib,Other
8,ON,141,"YORK EAST",,3904,3907,,Other,Lib,Con
8,ON,142,"YORK NORTH",,2712,,2036,Lib,PC,Other
8,ON,143,"YORK WEST",5763,,950,,Con,Other,Lib
8,PE,144,"EAST PRINCE",1799,1916,,,Lib,Con,Other
8,PE,145,"EAST QUEEN'S",2175,1821,,,Con,Lib,Other
8,PE,146,"KING'S",1939,1924,,,Con,Lib,Other
8,PE,147,"WEST PRINCE",,1869,,1593,Lib,PC,Other
8,PE,148,"WEST QUEEN'S",1651,1985,,,Lib,Con,Other
8,QC,149,"ARGENTEUIL",1050,1125,,,Lib,Con,Other
8,QC,150,"BAGOT",,,,,Other,Con,Lib
8,QC,151,"BEAUCE",2576,3003,,,Lib,Con,Other
8,QC,152,"BEAUHARNOIS",1582,1534,,,Con,Lib,Other
8,QC,153,"BELLECHASSE",1227,1537,,,Lib,Con,Other
8,QC,154,"BERTHIER",,,,,Other,Con,Lib
8,QC,155,"BONAVENTURE",1331,1644,,,Lib,Con,Other
8,QC,156,"BROME",1344,1677,,,Lib,Con,Other
8,QC,157,"CHAMBLY--VERCHÈRES",2117,2511,,,Lib,Con,Other
8,QC,158,"CHAMPLAIN",2411,2035,,,Con,Lib,Other
8,QC,159,"CHARLEVOIX",1273,1403,,,Lib,Con,Other
8,QC,160,"CHICOUTIMI--SAGUENAY",1973,3059,,,Lib,Con,Other
8,QC,161,"CHÂTEAUGUAY",894,1594,,,Lib,Con,Other
8,QC,162,"COMPTON",1948,,1485,,Con,Other,Lib
8,QC,163,"DORCHESTER",1480,,1150,,Con,Other,Lib
8,QC,164,"DRUMMOND--ARTHABASKA",2255,3561,,,Lib,Con,Other
8,QC,165,"GASPÉ",1616,1658,,,Lib,Con,Other
8,QC,166,"HOCHELAGA",3129,3635,,,Lib,Con,Other
8,QC,167,"HUNTINGDON",827,1546,,,Lib,Con,Other
8,QC,168,"JACQUES CARTIER",2329,2216,,,Con,Lib,Other
8,QC,169,"JOLIETTE",1453,1769,,,Lib,Con,Other
8,QC,170,"KAMOURASKA",1403,1414,,,Lib,Con,Other
8,QC,171,"L'ASSOMPTION",1216,1335,,,Lib,Con,Other
8,QC,172,"L'ISLET",1032,1038,,,Lib,Con,Other
8,QC,173,"LABELLE",1706,2175,,,Lib,Con,Other
8,QC,174,"LAPRAIRIE--NAPIERVILLE",1458,1734,,,Lib,Con,Other
8,QC,175,"LAVAL",1449,1541,,,Lib,Con,Other
8,QC,176,"LOTBINIÈRE",1214,1620,,,Lib,Con,Other
8,QC,177,"LÉVIS",1963,2271,,,Lib,Con,Other
8,QC,178,"MAISONNEUVE",2342,3912,,,Lib,Con,Other
8,QC,179,"MASKINONGÉ",1094,1384,,,Lib,Con,Other
8,QC,180,"MISSISQUOI",1471,1687,,,Lib,Con,Other
8,QC,181,"MONTCALM",1202,907,,,Con,Lib,Other
8,QC,182,"MONTMAGNY",901,1143,,,Lib,Con,Other
8,QC,183,"MONTMORENCY",1096,1046,,,Con,Lib,Other
8,QC,184,"MÉGANTIC",1410,2064,,,Lib,Con,Other
8,QC,185,"NICOLET",2377,2239,,,Con,Lib,Other
8,QC,186,"PONTIAC",1980,1341,,,Con,Lib,Other
8,QC,187,"PORTNEUF",2050,2086,,,Lib,Con,Other
8,QC,188,"QUEBEC COUNTY",,3040,,,Lib,Other,Con
8,QC,189,"QUEBEC EAST",1011,3202,,,Lib,Con,Other
8,QC,190,"QUEBEC WEST",,1057,,826,Lib,PC,Other
8,QC,191,"QUEBEC-CENTRE",1150,1469,,,Lib,Con,Other
8,QC,192,"RICHELIEU",1475,1609,,,Lib,Con,Other
8,QC,193,"RICHMOND--WOLFE",2544,2782,,,Lib,Con,Other
8,QC,194,"RIMOUSKI",2177,2443,,,Lib,Con,Other
8,QC,195,"ROUVILLE",870,1840,,,Lib,Con,Other
8,QC,196,"SHEFFORD",1726,2191,,,Lib,Con,Other
8,QC,197,"SHERBROOKE (TOWN OF)",1478,1221,,,Con,Lib,Other
8,QC,198,"SOULANGES",861,1054,,,Lib,Con,Other
8,QC,199,"ST. ANNE",3071,2952,,,Con,Lib,Other
8,QC,200,"ST. ANTOINE",3077,2904,,,Con,Lib,Other
8,QC,201,"ST. HYACINTHE",,,,,Other,Con,Lib
8,QC,202,"ST. JAMES",2054,3423,,,Lib,Con,Other
8,QC,203,"ST. JOHNS--IBERVILLE",1342,1849,,,Lib,Con,Other
8,QC,204,"ST. LAWRENCE",2915,3632,,,Lib,Con,Other
8,QC,205,"ST. MARY",1967,3367,,,Lib,Con,Other
8,QC,206,"STANSTEAD",2018,1583,,,Con,Lib,Other
8,QC,207,"TERREBONNE",1862,1734,,,Con,Lib,Other
8,QC,208,"THREE RIVERS AND ST. MAURICE",1691,1422,,,Con,Lib,Other
8,QC,209,"TWO MOUNTAINS",1210,1227,,,Lib,Con,Other
8,QC,210,"TÉMISCOUATA",1604,2171,,,Lib,Con,Other
8,QC,211,"VAUDREUIL",801,1296,,,Lib,Con,Other
8,QC,212,"WRIGHT",2593,2975,,,Lib,Con,Other
8,QC,213,"YAMASKA",1324,1342,,,Lib,Con,Other
