election_id,prov_code,ed_id,ed_name,Bloc,Con,Grn,Lib,NDP,Other,1st,2nd,3rd
40,ON,35002,"Algoma--Manitoulin--Kapuskasing",,5914,1451,10902,15249,,NDP,Lib,Con
40,ON,35003,"Ancaster--Dundas--Flamborough--Westdale",,26297,5149,15322,9632,148,Con,Lib,NDP
40,ON,35004,"Barrie",,27927,5921,12732,6403,344,Con,Lib,NDP
40,ON,35005,"Beaches--East York",,7907,4389,18967,14875,155,Lib,NDP,Con
40,ON,35006,"Bramalea--Gore--Malton",,18353,2551,22272,5945,309,Lib,Con,NDP
40,ON,35007,"Brampton--Springdale",,17804,3516,18577,5238,135,Lib,Con,NDP
40,ON,35008,"Brampton West",,21515,3329,21746,7334,,Lib,Con,NDP
40,ON,35009,"Brant",,22736,3814,17943,9331,371,Con,Lib,NDP
40,ON,35010,"Burlington",,28614,4083,19577,6597,,Con,Lib,NDP
40,ON,35011,"Cambridge",,24895,4279,11977,10044,,Con,Lib,NDP
40,ON,35012,"Carleton--Mississippi Mills",,39433,6983,15254,6583,,Con,Lib,Grn
40,ON,35013,"Chatham-Kent--Essex",,19960,2712,12127,6850,,Con,Lib,NDP
40,ON,35014,"Durham",,28551,6041,12167,5485,577,Con,Lib,Grn
40,ON,35015,"Davenport",,3838,3655,15953,10896,511,Lib,NDP,Con
40,ON,35016,"Don Valley East",,11777,2618,18264,5062,266,Lib,Con,NDP
40,ON,35017,"Don Valley West",,19441,3155,22212,5102,162,Lib,Con,NDP
40,ON,35018,"Dufferin--Caledon",,23363,7377,8495,4385,284,Con,Lib,Grn
40,ON,35019,"Eglinton--Lawrence",,17073,3629,19133,3663,,Lib,Con,NDP
40,ON,35020,"Elgin--Middlesex--London",,22970,3241,11169,9135,958,Con,Lib,NDP
40,ON,35021,"Essex",,20608,2234,14973,13703,,Con,Lib,NDP
